Temperature,Humidity,Light,Outlook,Outside_UV,Outside_Temp,Outside_Humidity,Month,Day,WeekDay,Hour,Occupancy,hr_before,hr_after
8,55,2,0,0,-2,78,2,27,2,19,0,59,56
8,55,0,0,0,-2.7,84,2,27,2,20,0,55,56
8,55,0,0,0,-3,85,2,27,2,20,0,62,75
9,55,0,0,1,-1.3,79,2,24,6,8,0,63,75
9,56,0,0,1,-0.4,76,2,24,6,8,0,60,75
9,56,0,0,1,-0.2,76,2,24,6,9,0,31,49
10,76,0,4,0,6.9,90,1,12,5,18,0,67,49
10,76,0,4,0,6.8,90,1,12,5,18,0,67,48
11,70,0,1,0,4.8,85,1,14,7,6,0,67,67
9,56,0,0,1,-0.7,77,2,24,6,8,0,55,78
9,56,0,0,1,0.2,73,2,24,6,9,0,55,78
9,56,1,0,1,1,70,2,24,6,9,0,55,77
14,75,0,1,0,9.8,93,1,29,1,3,0,55,76
14,75,0,1,0,9.8,93,1,29,1,3,0,55,77
14,75,0,4,0,9.9,87,1,29,1,5,0,56,77
8,49,0,5,1,-0.7,41,2,28,3,16,0,56,80
8,49,0,5,1,-1.5,42,2,28,3,16,0,76,79
8,48,0,5,1,-1.6,42,2,28,3,16,0,76,81
13,67,0,0,0,6.4,78,2,11,7,3,0,70,82
13,78,2,5,1,4.9,74,1,7,7,11,0,56,82
13,78,2,5,1,5.7,70,1,7,7,12,0,56,79
14,77,2,0,0,4.4,65,1,7,7,17,0,56,77
14,76,2,0,0,4.2,65,1,7,7,17,0,75,79
14,77,2,0,0,4.1,65,1,7,7,17,0,75,69
14,77,2,0,0,4,66,1,7,7,17,0,75,73
14,80,2,0,0,3,71,1,7,7,18,0,49,74
14,79,2,0,0,2.8,71,1,7,7,19,0,49,74
15,81,0,5,0,3.5,82,1,7,7,0,0,48,69
14,82,0,5,0,3.1,82,1,7,7,1,0,67,69
14,82,0,5,0,3,83,1,7,7,1,0,78,69
14,79,2,0,0,1.3,84,1,7,7,7,0,78,68
14,77,2,0,0,1.4,84,1,7,7,7,0,77,62
13,79,2,0,0,1.8,84,1,7,7,8,0,76,63
12,69,2,5,0,4.6,96,3,6,2,3,0,77,60
13,73,0,1,0,9.3,94,1,23,2,3,0,77,62
13,74,0,6,0,9,98,1,23,2,6,0,80,63
13,74,0,6,0,9.1,98,1,23,2,6,0,79,63
13,69,2,5,1,8,66,1,19,5,12,0,81,78
13,69,1,5,1,8,68,1,19,5,12,0,82,78
12,69,0,5,1,8.1,67,1,19,5,13,0,82,75
12,68,0,5,1,6.8,74,1,19,5,15,0,79,74
9,62,0,7,0,-0.6,84,3,2,5,7,0,77,52
9,63,0,7,1,-0.5,84,3,2,5,9,0,79,52
9,60,0,1,1,-0.6,85,3,2,5,9,1,69,51
9,62,0,1,1,-0.6,85,3,2,5,10,0,73,76
9,63,0,1,1,-0.7,85,3,2,5,10,0,74,77
9,63,1,1,1,-0.6,85,3,2,5,11,0,74,77
16,78,2,5,1,8.6,74,1,5,5,11,1,69,88
16,78,2,0,1,8.6,75,1,5,5,11,0,69,78
17,75,2,0,1,8.5,72,1,5,5,12,0,69,78
17,74,2,0,1,8.5,72,1,5,5,12,0,68,82
8,52,2,4,2,-0.5,44,2,28,3,12,0,62,82
8,52,1,4,2,-0.3,42,2,28,3,13,0,63,76
8,51,0,4,2,-0.2,42,2,28,3,13,0,60,66
14,76,1,4,1,9.9,95,1,29,1,16,1,62,66
14,77,0,4,1,9.9,95,1,29,1,16,1,63,66
14,77,0,4,0,9.8,95,1,29,1,16,1,63,67
14,88,2,4,0,4.7,88,1,6,6,17,0,78,67
16,78,2,4,0,4.7,88,1,6,6,18,0,78,67
16,78,2,4,0,5.3,86,1,6,6,19,0,75,66
15,82,2,4,0,5.1,85,1,6,6,20,0,74,66
15,82,2,4,0,5,85,1,6,6,20,1,52,66
17,76,2,4,0,4.4,85,1,6,6,21,1,52,66
11,66,0,0,0,2.5,94,2,16,5,5,0,51,68
11,66,0,0,0,2.3,94,2,16,5,5,0,76,68
11,66,0,0,0,2.1,93,2,16,5,5,0,77,63
11,67,1,0,0,0.1,90,2,10,6,0,1,77,63
11,67,2,0,0,0,89,2,10,6,0,1,88,62
11,67,2,0,0,-0.1,90,2,10,6,0,1,78,59
11,66,2,0,0,0,87,2,10,6,1,1,78,73
11,66,0,0,0,0.3,88,2,10,6,1,1,82,73
13,66,0,0,0,7.3,70,2,15,4,17,1,82,73
13,66,2,0,0,5.3,82,2,15,4,18,0,76,74
12,68,2,0,0,4.6,84,2,15,4,19,0,66,74
12,68,2,0,0,4.6,82,2,15,4,19,0,66,74
10,63,0,5,0,1.5,80,2,7,3,2,0,66,65
10,63,0,5,0,1.2,81,2,7,3,2,0,67,66
9,62,0,0,0,0.8,82,2,7,3,3,0,67,73
9,59,0,5,0,0,79,2,7,3,5,0,67,67
13,73,0,4,1,9.9,87,3,15,4,17,0,66,68
13,73,0,4,1,9.3,86,3,15,4,17,0,66,68
11,73,2,4,1,8,87,1,13,6,12,0,66,67
11,74,0,4,1,7.7,89,1,13,6,13,0,66,66
11,74,0,4,1,7.2,90,1,13,6,14,1,68,66
11,74,0,1,1,7.2,89,1,13,6,14,0,68,66
13,65,0,6,1,7.1,88,2,10,6,9,0,63,69
13,66,0,6,1,7.1,91,2,10,6,10,0,63,69
12,73,0,4,0,8.7,97,2,15,4,4,0,62,70
11,67,2,0,0,1.9,82,2,9,5,22,1,59,67
11,68,2,0,0,1.3,85,2,9,5,22,1,73,70
11,68,2,0,0,0.9,88,2,9,5,23,1,73,72
11,67,2,0,0,0.2,89,2,10,6,0,1,73,72
11,66,2,0,0,-0.1,90,2,10,6,0,1,74,73
11,66,2,0,0,0.3,87,2,10,6,1,1,74,81
11,66,0,0,0,0,90,2,10,6,1,1,74,81
12,69,0,6,0,5.6,88,1,20,6,2,0,65,66
12,69,0,6,0,5.9,85,1,20,6,2,0,66,67
11,70,0,6,0,5.5,95,1,20,6,4,0,73,67
9,67,0,5,0,5.7,76,2,14,3,6,0,67,68
11,70,2,1,0,4.8,84,1,14,7,17,1,68,65
11,72,0,1,0,5.4,82,1,14,7,18,0,68,63
11,72,0,1,0,6,81,1,14,7,19,0,67,66
11,73,0,1,0,6.1,81,1,14,7,19,0,66,67
15,81,0,5,0,3.6,83,1,6,6,23,0,66,67
15,81,0,4,0,3.4,82,1,7,7,0,0,66,64
11,66,2,0,0,2.3,79,2,9,5,21,1,69,63
11,67,2,0,0,2.2,79,2,9,5,21,1,69,76
11,67,2,0,0,2.2,80,2,9,5,22,1,70,77
11,68,2,0,0,1.2,86,2,9,5,23,1,67,77
10,65,1,0,1,7.1,57,2,9,5,15,0,70,77
10,63,0,5,0,4.2,71,2,9,5,17,1,72,76
10,66,1,0,0,3.6,72,2,9,5,18,1,72,56
11,67,0,0,0,3,70,2,22,4,19,0,73,67
11,67,0,0,0,2.9,70,2,22,4,19,0,81,67
11,64,2,0,0,1,77,2,22,4,21,0,81,77
11,63,2,0,0,0.4,78,2,22,4,21,0,66,77
14,76,1,4,1,10,96,1,29,1,16,1,67,61
14,77,0,4,0,9.9,95,1,29,1,16,1,67,65
14,77,0,4,0,9.8,95,1,29,1,16,1,68,69
14,77,0,4,0,9.8,95,1,29,1,16,0,65,70
14,76,0,5,0,8.1,94,1,29,1,18,1,63,70
9,56,1,0,1,1.9,65,2,24,6,10,0,66,69
12,67,0,0,0,3.4,81,2,11,7,7,0,67,68
12,67,0,0,1,3.8,80,2,11,7,8,0,67,39
15,77,2,5,0,4.7,89,1,6,6,15,0,64,41
15,77,2,4,0,4.6,88,1,6,6,15,0,63,53
9,61,1,5,1,4.6,56,2,6,2,14,1,76,67
9,65,1,5,1,4.2,55,2,6,2,14,1,77,67
12,69,0,4,0,4.6,89,1,19,5,23,0,77,67
12,70,0,4,0,4.7,89,1,19,5,23,1,77,67
12,70,0,4,0,4.7,89,1,19,5,23,0,76,67
12,69,0,4,0,4.7,89,1,20,6,0,0,56,67
11,68,0,4,0,6.4,88,2,16,5,18,0,67,67
6,39,0,7,0,-4.1,83,3,1,4,5,0,67,66
6,41,0,7,0,-4.4,86,3,1,4,5,0,77,68
6,53,0,7,0,-4.5,84,3,1,4,7,0,77,68
13,67,2,0,0,4.6,79,2,15,4,20,1,61,70
13,67,2,0,0,4.6,79,2,15,4,20,1,65,61
13,67,2,0,0,3.8,85,2,15,4,22,1,69,59
13,67,2,0,0,3.8,84,2,15,4,22,0,70,58
13,67,2,0,0,3.8,85,2,15,4,22,0,70,59
12,67,2,0,0,3.9,86,2,16,5,0,1,69,60
12,67,0,0,0,3.7,88,2,16,5,0,0,68,56
10,66,0,0,0,4.7,78,2,12,1,18,1,39,54
10,68,0,0,0,4.7,79,2,12,1,19,0,41,67
10,68,2,6,0,3.7,89,2,12,1,19,1,53,67
11,70,0,0,1,7.7,87,3,4,7,17,0,67,67
9,61,1,0,1,6.3,52,2,7,3,13,0,67,68
9,59,1,0,1,6.4,52,2,7,3,13,0,67,77
9,58,1,0,1,6.5,52,2,7,3,13,1,67,70
9,59,1,0,1,6.5,50,2,7,3,14,0,67,72
9,60,1,0,1,6.6,47,2,7,3,14,0,67,72
7,56,1,7,1,-3.6,92,3,1,4,14,0,67,71
8,54,0,4,0,0,68,2,27,2,17,0,66,71
12,67,0,5,0,5.9,97,3,4,7,4,0,68,70
12,67,0,5,0,5.9,97,3,4,7,4,0,68,68
12,67,0,5,0,5.4,98,3,4,7,5,0,70,71
13,68,1,5,2,7.8,83,3,6,2,10,0,61,70
14,77,0,1,1,10.6,96,1,29,1,14,0,59,78
12,70,1,4,2,6.9,93,3,5,1,11,0,58,79
12,72,2,5,0,6.1,88,2,16,5,20,0,59,75
12,72,2,5,0,6.3,87,2,16,5,20,1,60,75
12,71,2,5,0,6.4,85,2,16,5,21,1,56,62
12,71,0,5,0,6.3,87,2,16,5,21,0,54,62
12,70,0,5,0,6.3,88,2,16,5,22,0,67,62
11,68,0,5,2,8.1,89,3,4,7,10,0,67,62
13,71,0,4,0,5.7,88,1,26,5,21,1,67,69
12,70,0,6,1,5.7,97,3,5,1,15,0,68,70
14,78,0,1,1,11.5,99,1,23,2,14,0,77,74
14,79,0,1,0,11.5,98,1,23,2,15,1,70,74
14,75,0,1,0,9.5,96,1,29,1,1,0,72,74
14,75,0,1,0,9.6,93,1,29,1,2,0,72,74
9,62,0,1,0,-0.6,84,3,2,5,6,0,71,73
9,62,0,7,0,-0.6,85,3,2,5,7,0,71,74
9,62,0,7,0,-0.6,85,3,2,5,7,0,70,73
9,62,0,7,1,-0.6,85,3,2,5,7,0,68,70
12,69,0,6,0,5.9,88,1,20,6,2,0,71,70
11,70,0,1,0,6,95,1,20,6,5,0,70,71
11,74,0,1,1,7.2,88,1,13,6,14,1,78,70
11,74,0,1,0,6.9,88,1,13,6,15,0,79,70
11,74,0,1,0,6.9,88,1,13,6,16,0,75,70
11,74,0,1,0,6.9,88,1,13,6,16,0,75,70
11,73,0,4,0,6.9,88,1,13,6,16,0,62,73
11,74,0,1,0,6.9,88,1,13,6,17,0,62,68
11,73,2,1,0,7.3,85,2,8,4,19,1,62,55
11,70,2,1,0,7.3,83,2,8,4,20,1,62,56
11,70,2,1,0,7.3,83,2,8,4,20,0,69,68
11,71,2,1,0,7.4,84,2,8,4,21,0,70,68
11,70,0,1,0,7.4,85,2,8,4,21,1,74,68
11,70,0,1,0,7.4,85,2,8,4,22,0,74,68
11,70,0,1,0,7.4,86,2,8,4,22,0,74,68
11,70,2,6,0,6.8,96,2,9,5,0,0,74,67
13,73,0,4,1,8.5,95,3,16,5,8,0,73,68
11,68,2,5,2,10,84,3,4,7,12,0,74,65
6,55,2,7,1,-3.3,83,3,1,4,12,0,73,74
6,56,1,7,1,-3.4,89,3,1,4,13,1,70,69
13,68,2,0,1,7,71,1,19,5,11,0,70,69
12,68,1,5,1,8.3,69,1,19,5,13,0,71,70
12,68,0,4,0,4.2,95,2,17,6,2,0,70,58
12,68,1,4,0,3.2,97,2,17,6,3,1,70,58
10,68,2,0,0,4.6,85,2,12,1,19,1,70,58
11,67,2,5,0,3.5,85,2,12,1,20,1,70,77
11,68,2,5,0,3.9,88,2,12,1,20,1,73,77
9,65,0,1,0,2.7,96,3,3,6,5,0,68,77
14,74,2,4,2,9.4,92,3,16,5,9,0,55,77
11,69,0,1,0,3.7,94,1,21,7,6,0,56,74
11,69,0,1,0,3.7,94,1,21,7,6,0,68,68
11,70,0,1,0,4.3,96,1,21,7,7,0,68,68
11,58,2,0,1,5.4,66,2,11,7,16,1,68,67
11,58,0,0,1,5,64,2,11,7,16,0,68,55
11,58,0,5,0,4.8,64,2,11,7,16,1,68,56
13,77,0,4,1,11.2,95,1,28,7,14,0,67,56
13,77,0,4,0,10.7,96,1,28,7,15,1,68,56
13,77,0,4,0,10.6,96,1,28,7,16,0,65,58
13,77,0,4,0,10.7,95,1,28,7,16,0,74,77
12,74,0,4,0,8.8,99,2,15,4,0,1,69,78
9,68,2,4,2,3.9,92,3,3,6,10,0,69,77
11,68,0,0,1,2.7,83,2,9,5,8,0,70,77
11,67,0,0,1,2.8,80,2,9,5,8,0,58,77
9,55,1,0,1,6.6,46,2,7,3,15,1,58,77
9,56,0,0,1,5.2,54,2,7,3,16,0,58,82
9,56,0,0,1,4.8,54,2,7,3,16,0,77,77
9,56,0,0,1,4.6,55,2,7,3,16,0,77,82
9,58,0,0,0,3.5,60,2,7,3,17,0,77,67
14,77,2,5,1,3.1,82,1,7,7,9,0,77,67
13,78,2,5,1,3.3,82,1,7,7,9,0,74,74
13,77,2,5,1,4.9,75,1,7,7,11,0,68,61
13,77,2,5,1,5.9,69,1,7,7,13,0,68,63
12,77,0,0,1,5,69,1,7,7,15,0,67,81
14,77,2,0,0,5,65,1,7,7,16,0,55,76
15,82,2,0,0,4,86,1,6,6,21,0,56,70
16,77,0,0,0,3.7,85,1,6,6,22,0,56,70
15,82,0,5,0,3.4,81,1,7,7,0,0,56,70
11,67,1,0,1,3.7,77,2,9,5,9,0,58,71
11,67,2,0,1,4.2,76,2,9,5,10,1,77,72
10,74,2,6,0,7.5,98,2,14,3,18,1,78,76
9,61,0,7,1,-0.5,86,3,2,5,8,0,77,68
9,63,0,7,1,-0.5,86,3,2,5,8,0,77,66
15,81,0,1,0,11,94,1,23,2,22,1,77,67
15,76,0,1,0,11.1,94,1,24,3,0,0,77,66
11,70,0,6,0,5.7,96,1,20,6,5,0,82,74
11,70,0,1,0,6,95,1,20,6,5,0,77,74
11,70,0,6,0,6,96,1,20,6,5,0,82,76
11,71,0,1,0,6.4,98,1,20,6,7,0,67,69
11,72,0,1,0,6.4,97,1,20,6,8,0,67,61
10,76,0,4,1,5.9,93,1,12,5,10,1,74,67
13,68,0,1,0,5.5,86,2,13,2,5,1,61,67
9,66,0,1,0,2.9,95,3,3,6,5,0,63,56
9,67,0,1,0,2.5,96,3,3,6,5,0,81,68
9,66,0,1,0,2.5,96,3,3,6,6,0,76,68
12,74,0,6,1,9.5,99,1,21,7,14,1,70,68
12,74,0,1,0,9.6,99,1,21,7,15,0,70,68
11,76,0,1,0,10.3,99,1,21,7,16,0,70,67
10,69,0,6,1,4.8,92,2,14,3,11,0,71,72
10,61,2,0,1,7.6,61,2,12,1,15,1,72,79
11,67,1,5,1,7.1,59,2,22,4,15,0,76,63
11,67,2,5,0,4.4,66,2,22,4,17,1,68,63
6,56,2,7,1,-3.5,89,3,1,4,13,1,66,64
12,68,0,5,0,-0.3,99,1,30,2,7,0,67,69
12,68,0,5,0,-0.4,99,1,30,2,7,0,66,70
12,68,0,5,0,-0.4,99,1,30,2,7,0,74,70
12,68,0,5,0,-0.4,99,1,30,2,7,0,74,69
10,67,2,0,2,4.9,57,2,23,5,13,1,76,49
12,72,0,5,0,8.1,93,2,15,4,6,0,69,48
14,79,0,4,0,4.9,95,1,5,5,17,0,61,45
10,63,0,0,0,3.7,64,2,23,5,17,0,67,41
10,63,0,0,0,3.2,66,2,23,5,17,0,67,40
10,64,0,0,0,1.8,71,2,23,5,19,1,56,38
11,69,2,4,1,6.6,72,1,14,7,13,0,68,70
11,70,1,4,1,6.6,72,1,14,7,13,0,68,63
11,70,1,1,1,6.7,72,1,14,7,14,0,68,67
11,69,2,1,1,6.8,70,1,14,7,14,0,68,55
8,49,0,5,0,-3.6,63,2,28,3,20,0,67,55
7,48,0,4,0,-3.6,71,2,28,3,22,0,72,54
7,45,0,4,0,-3.7,68,2,28,3,22,0,79,54
7,41,0,4,0,-3.6,65,2,28,3,22,0,63,72
7,40,0,4,0,-3.7,64,2,28,3,23,1,63,72
7,38,0,1,0,-3.8,64,3,1,4,0,0,64,73
13,70,1,5,1,7.7,81,2,15,4,9,0,69,73
10,63,0,4,1,2.4,85,2,8,4,8,0,70,73
10,67,1,4,1,6.2,80,2,8,4,10,1,70,73
10,55,0,5,0,-1.4,83,2,24,6,2,0,69,73
9,55,0,0,0,-1.5,81,2,24,6,4,0,49,73
9,54,0,0,0,-1.7,81,2,24,6,5,0,48,67
9,54,0,0,0,-1.8,83,2,24,6,6,0,45,67
11,72,0,1,0,6.5,97,1,20,6,8,0,41,55
12,72,0,1,0,6.6,97,1,20,6,8,0,40,74
12,73,0,1,1,7.3,97,1,20,6,10,0,38,74
12,73,1,1,2,7.4,96,1,20,6,10,1,70,70
13,73,0,4,1,7.8,98,3,15,4,8,0,63,70
14,73,0,4,1,7.9,98,3,15,4,8,0,67,69
13,73,0,4,1,8,98,3,15,4,8,0,55,76
14,73,1,4,2,8.8,95,3,15,4,9,0,55,68
13,67,0,6,0,5.6,87,2,13,2,6,0,54,70
13,67,0,6,0,5.2,91,2,13,2,6,1,54,70
8,55,2,4,1,0.4,70,2,27,2,16,0,72,72
14,74,2,5,2,11.2,84,3,15,4,14,0,72,72
13,74,2,5,1,10.1,88,3,15,4,14,0,73,67
12,70,2,5,0,6.2,94,3,4,7,19,1,73,54
12,70,0,4,0,6.3,90,3,4,7,20,0,73,61
12,69,2,5,0,6.9,92,3,4,7,22,0,73,59
13,76,2,1,0,10.5,99,1,27,6,20,0,73,72
13,68,0,5,0,9.4,76,1,22,1,16,0,73,71
13,70,0,4,0,9.2,76,1,22,1,17,1,67,71
13,70,0,4,0,9.1,76,1,22,1,17,0,67,69
13,72,2,4,0,8.6,84,1,22,1,20,0,55,69
13,72,2,4,0,8.5,84,1,22,1,20,0,74,69
10,67,1,0,1,5.9,55,2,23,5,14,0,74,76
6,54,1,7,1,-3.3,81,3,1,4,11,0,70,73
9,61,1,0,1,2.2,63,2,7,3,10,0,70,72
9,59,2,0,1,3.8,64,2,7,3,11,1,69,72
13,72,2,4,0,3.9,92,1,20,6,22,1,76,70
13,71,2,4,0,3.3,93,1,20,6,23,0,68,70
13,71,2,4,0,3.4,93,1,20,6,23,0,70,73
13,69,2,1,0,3.2,92,1,21,7,1,1,70,67
12,69,0,1,0,3.1,93,1,21,7,2,0,72,64
12,69,0,1,0,3.1,93,1,21,7,2,0,72,60
12,76,2,1,0,6.2,92,1,20,6,20,1,67,60
13,73,2,4,0,4.2,92,1,20,6,22,1,54,60
13,72,2,4,0,3.8,92,1,20,6,22,1,61,52
13,72,2,4,0,3.5,93,1,20,6,23,0,59,77
13,70,2,4,0,3.3,93,1,20,6,23,0,72,75
13,70,2,1,0,3.2,92,1,21,7,0,1,71,74
13,73,0,4,1,8.4,95,3,16,5,8,0,71,74
10,67,0,4,0,1.6,82,2,6,2,22,1,69,74
10,64,0,4,0,1.2,88,2,7,3,1,0,69,77
7,60,0,7,0,-3.4,94,3,1,4,17,0,69,67
7,60,0,7,0,-3.4,94,3,1,4,17,0,76,67
7,60,0,7,0,-3.3,95,3,1,4,17,1,73,67
8,52,1,5,1,-3,74,2,28,3,9,0,72,66
12,77,2,1,0,7.1,85,1,12,5,22,1,72,63
11,75,2,1,0,6.9,84,1,12,5,23,1,70,70
12,74,2,1,0,6.9,84,1,12,5,23,1,70,74
12,74,2,4,0,7,41,1,12,5,23,1,73,74
12,74,2,4,0,6.9,85,1,12,5,23,1,67,79
12,77,0,1,0,10.1,98,1,15,1,8,0,64,79
12,67,0,0,-1,4.2,88,2,16,5,0,0,60,79
12,67,0,0,0,3.1,90,2,16,5,2,0,60,78
12,67,0,0,0,3.1,91,2,16,5,3,0,60,64
11,66,2,5,0,0.8,76,2,23,5,21,0,52,63
10,63,0,5,0,0.8,77,2,23,5,22,0,77,55
12,70,0,4,1,6.4,97,3,5,1,9,0,75,56
14,74,2,5,2,11.1,85,3,15,4,14,0,74,68
13,74,0,5,1,9.5,89,3,15,4,15,0,74,67
14,79,0,1,0,11.5,98,1,23,2,15,0,74,66
14,79,0,1,0,11.5,98,1,23,2,16,1,77,33
14,79,0,1,0,11.4,98,1,23,2,16,1,67,67
14,78,0,1,0,11.3,97,1,23,2,18,1,67,67
11,64,2,0,0,1.1,77,2,22,4,21,0,67,67
11,63,2,0,0,0.6,77,2,22,4,21,0,66,68
11,55,0,0,0,0.1,78,2,22,4,23,0,63,67
11,56,0,0,0,0,79,2,22,4,23,0,70,67
13,68,2,5,1,7.7,64,2,15,4,15,1,74,67
13,67,0,0,0,8,66,2,15,4,16,1,74,67
13,66,0,0,0,7.1,72,2,15,4,17,0,79,67
6,33,0,1,0,-3.7,65,3,1,4,4,0,79,63
12,67,0,6,1,5,94,2,13,2,10,0,79,67
12,67,0,6,1,5,94,2,13,2,10,0,78,69
12,67,1,6,1,5,95,2,13,2,10,0,64,70
12,68,1,6,1,5.3,95,2,13,2,11,0,63,70
12,67,2,4,2,5.1,92,2,13,2,12,0,55,71
12,67,2,4,2,5.7,85,2,13,2,12,0,56,72
11,67,2,4,2,6.3,84,2,13,2,13,0,68,76
9,67,0,5,0,5.5,76,2,14,3,6,0,67,72
9,67,0,5,0,5.6,75,2,14,3,6,0,66,73
12,63,2,5,2,6.8,77,2,11,7,11,0,33,73
13,67,2,5,2,8.6,78,3,6,2,12,0,67,69
12,69,0,1,1,4.6,99,3,6,2,8,0,67,68
11,70,2,1,0,4.8,83,1,14,7,17,0,67,68
11,70,2,1,0,4.7,84,1,14,7,17,0,68,68
11,71,0,1,0,4.9,84,1,14,7,18,0,67,68
11,72,0,1,0,6,82,1,14,7,19,0,67,70
13,76,1,0,1,8.2,94,1,22,1,9,0,67,70
14,72,0,4,0,4,93,1,26,5,23,1,67,70
14,73,0,4,0,3.9,94,1,26,5,23,1,67,70
14,73,0,4,0,3.8,94,1,27,6,0,1,63,73
14,69,0,5,0,3.7,95,1,27,6,0,0,67,73
14,68,0,5,0,2.4,97,1,27,6,1,1,69,48
14,68,0,5,0,3.7,93,1,27,6,2,1,70,49
14,68,0,5,0,4.7,90,1,27,6,3,0,70,80
12,68,2,5,2,8.8,81,2,17,6,11,0,71,52
12,70,0,6,1,6.4,95,3,5,1,13,1,72,70
12,70,0,6,1,6.3,96,3,5,1,14,1,76,54
12,70,0,6,1,6.4,96,3,5,1,14,1,72,54
12,70,0,6,1,6.4,96,3,5,1,14,1,73,60
11,73,0,6,0,9,93,1,15,1,3,0,73,60
13,73,0,4,1,7.5,98,3,15,4,7,0,69,64
7,48,0,4,0,-3.2,55,2,28,3,19,1,68,54
8,49,0,5,0,-3.6,63,2,28,3,20,1,68,55
14,80,0,1,0,11.8,95,1,24,3,8,0,68,56
8,52,1,4,2,-1.7,55,2,28,3,10,0,68,48
11,70,0,1,0,6.2,74,1,14,7,15,0,70,48
6,54,1,1,1,-3.5,78,3,1,4,11,0,70,48
6,54,1,1,1,-3.4,79,3,1,4,11,0,70,68
10,60,1,5,1,7.9,59,2,12,1,15,0,70,67
11,60,2,0,1,7.6,62,2,12,1,15,1,73,76
10,64,2,5,1,7.7,62,2,12,1,16,1,73,76
8,54,0,5,0,-1.2,74,2,27,2,18,0,48,76
8,55,2,0,0,-1.9,78,2,27,2,19,0,49,75
8,56,0,0,0,-3.9,84,2,27,2,21,0,80,75
8,48,0,5,0,-5.9,91,2,28,3,5,0,52,64
8,48,0,5,0,-5.8,91,2,28,3,5,0,70,77
8,48,0,0,0,-6,92,2,28,3,6,0,54,77
12,68,2,4,0,5.5,98,3,4,7,1,1,54,69
12,67,0,6,0,5.8,98,3,4,7,3,0,60,69
14,76,0,5,0,10.5,98,1,28,7,0,0,60,67
14,76,0,5,0,10.5,97,1,28,7,0,0,64,65
14,76,0,5,0,10.6,96,1,28,7,1,0,54,66
13,75,0,5,0,9.5,98,1,28,7,3,1,55,66
14,75,0,4,0,9.5,96,1,28,7,4,0,56,74
8,64,2,7,0,-1.9,91,3,1,4,20,0,48,74
14,77,0,1,1,11.5,98,1,23,2,13,1,48,74
14,77,0,1,1,11.5,98,1,23,2,13,0,48,73
13,69,1,0,1,8.4,73,2,15,4,10,0,68,77
13,69,1,0,1,8.6,72,2,15,4,10,0,67,77
13,67,2,0,1,10.4,54,2,15,4,13,1,76,77
11,65,0,0,0,5.6,74,2,13,2,17,0,76,79
11,66,0,5,0,5.4,77,2,13,2,18,0,76,80
11,66,0,0,0,4.4,75,2,13,2,18,1,75,79
11,74,0,1,0,6.6,84,1,13,6,21,0,75,79
12,74,0,1,0,6.6,85,1,13,6,21,0,64,81
12,74,0,1,0,6.4,82,1,13,6,22,0,77,70
12,73,0,1,0,6,84,1,13,6,23,1,77,69
13,77,2,5,1,5.9,69,1,7,7,13,0,69,63
12,77,0,0,1,5.3,71,1,7,7,14,0,69,64
13,77,2,0,0,5,65,1,7,7,16,0,67,71
14,79,2,0,0,3.1,71,1,7,7,18,0,65,71
14,80,2,0,0,2.7,70,1,7,7,19,0,66,71
14,79,2,0,0,2.6,70,1,7,7,19,0,66,71
14,79,2,0,0,2.5,70,1,7,7,20,0,74,71
13,81,2,0,0,2.4,71,1,7,7,20,0,74,74
12,70,0,4,0,4.6,89,1,19,5,23,0,74,68
12,69,0,6,0,5.8,89,1,20,6,2,0,73,68
10,63,0,0,0,3,67,2,23,5,18,0,77,68
10,64,2,0,0,1.8,72,2,23,5,19,1,77,68
12,71,0,4,0,8.2,98,2,10,6,15,0,77,71
12,71,0,1,0,8.4,98,2,10,6,15,0,79,71
12,71,0,4,0,8.6,98,2,10,6,16,0,80,71
12,71,0,1,0,8.7,98,2,10,6,16,0,79,71
12,71,0,1,0,8.8,98,2,10,6,16,0,79,71
12,74,2,1,0,9.3,98,2,10,6,18,1,81,70
13,68,2,0,1,7.3,69,1,19,5,11,0,70,70
13,68,2,5,1,8.1,67,1,19,5,13,0,69,70
12,68,1,5,1,8,69,1,19,5,14,0,63,69
13,68,2,4,2,8.9,80,3,6,2,12,0,64,69
12,71,2,5,0,6.4,85,2,16,5,21,0,71,73
12,71,2,5,0,6.4,85,2,16,5,21,1,71,67
12,71,2,5,0,6.4,85,2,16,5,21,1,71,68
12,71,2,5,0,6.3,86,2,16,5,21,1,71,67
12,71,0,5,0,6.3,87,2,16,5,22,0,71,76
12,70,0,5,0,6.3,88,2,16,5,22,0,74,76
12,70,0,5,0,6.3,89,2,16,5,22,0,68,73
12,70,0,4,0,6.3,89,2,16,5,23,0,68,75
12,69,0,1,0,6.4,89,2,16,5,23,0,68,75
12,69,0,4,0,6.5,89,2,17,6,0,0,68,75
11,73,0,1,0,8.9,90,1,15,1,2,0,71,74
9,67,0,5,0,5.7,77,2,14,3,7,0,71,70
9,68,0,5,0,5.8,78,2,14,3,7,0,71,71
11,67,2,5,0,4.3,85,2,12,1,21,1,71,72
14,76,0,0,0,7.4,95,1,29,1,19,1,71,73
14,76,0,0,0,7.3,95,1,29,1,19,1,70,67
13,73,2,4,0,7.9,86,1,22,1,20,1,70,59
13,75,2,4,0,7.7,86,1,22,1,21,1,70,60
13,75,2,4,0,7.8,86,1,22,1,21,1,69,60
13,75,2,4,0,8.3,87,1,22,1,22,0,69,58
